Dataset,#TrainingRelease,%Training (data on training / total data),%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,RandomForest,SMOTE,BEST_FIRST,NONE,385.0,49.0,84.0,81.0,0.887,0.826,0.819,0.422
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,NaiveBayes,SMOTE,BEST_FIRST,NONE,280.0,44.0,89.0,186.0,0.864,0.601,0.696,0.195
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,Ibk,SMOTE,BEST_FIRST,NONE,443.0,114.0,19.0,23.0,0.795,0.951,0.759,0.124
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,RandomForest,SMOTE,BEST_FIRST,NONE,1079.0,58.0,102.0,196.0,0.949,0.846,0.82,0.351
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,NaiveBayes,SMOTE,BEST_FIRST,NONE,491.0,32.0,128.0,784.0,0.939,0.385,0.722,0.061
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,Ibk,SMOTE,BEST_FIRST,NONE,1021.0,121.0,39.0,254.0,0.894,0.801,0.698,0.033
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,RandomForest,SMOTE,BEST_FIRST,NONE,535.0,17.0,82.0,94.0,0.969,0.851,0.906,0.511
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,NaiveBayes,SMOTE,BEST_FIRST,NONE,371.0,12.0,87.0,258.0,0.969,0.59,0.832,0.229
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,Ibk,SMOTE,BEST_FIRST,NONE,602.0,85.0,14.0,27.0,0.876,0.957,0.882,0.131
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,RandomForest,SMOTE,BEST_FIRST,NONE,1291.0,728.0,181.0,158.0,0.639,0.891,0.65,0.102
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,NaiveBayes,SMOTE,BEST_FIRST,NONE,685.0,91.0,818.0,764.0,0.883,0.473,0.754,0.327
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,Ibk,SMOTE,BEST_FIRST,NONE,1266.0,744.0,165.0,183.0,0.63,0.874,0.553,0.062
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,RandomForest,SMOTE,BEST_FIRST,NONE,851.0,93.0,93.0,112.0,0.901,0.884,0.786,0.369
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,NaiveBayes,SMOTE,BEST_FIRST,NONE,495.0,30.0,156.0,468.0,0.943,0.514,0.761,0.181
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,Ibk,SMOTE,BEST_FIRST,NONE,882.0,170.0,16.0,81.0,0.838,0.916,0.696,0.002
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,RandomForest,SMOTE,BEST_FIRST,NONE,1215.0,321.0,332.0,201.0,0.791,0.858,0.83,0.386
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,NaiveBayes,SMOTE,BEST_FIRST,NONE,679.0,50.0,603.0,737.0,0.931,0.48,0.822,0.314
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,Ibk,SMOTE,BEST_FIRST,NONE,1215.0,418.0,235.0,201.0,0.744,0.858,0.675,0.239
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,RandomForest,SMOTE,BEST_FIRST,NONE,364.0,69.0,113.0,123.0,0.841,0.747,0.77,0.337
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,NaiveBayes,SMOTE,BEST_FIRST,NONE,267.0,17.0,165.0,220.0,0.94,0.548,0.793,0.337
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,Ibk,SMOTE,BEST_FIRST,NONE,457.0,169.0,13.0,30.0,0.73,0.938,0.708,0.013
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,RandomForest,SMOTE,BEST_FIRST,NONE,413.0,71.0,136.0,131.0,0.853,0.759,0.799,0.382
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,NaiveBayes,SMOTE,BEST_FIRST,NONE,303.0,29.0,178.0,241.0,0.913,0.557,0.771,0.316
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,Ibk,SMOTE,BEST_FIRST,NONE,533.0,191.0,16.0,11.0,0.736,0.98,0.761,0.078
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,RandomForest,SMOTE,BEST_FIRST,NONE,353.0,55.0,152.0,133.0,0.865,0.726,0.808,0.416
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,NaiveBayes,SMOTE,BEST_FIRST,NONE,256.0,23.0,184.0,230.0,0.918,0.527,0.776,0.323
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,Ibk,SMOTE,BEST_FIRST,NONE,471.0,184.0,23.0,15.0,0.719,0.969,0.781,0.105
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,RandomForest,SMOTE,BEST_FIRST,NONE,453.0,89.0,158.0,145.0,0.836,0.758,0.763,0.372
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,NaiveBayes,SMOTE,BEST_FIRST,NONE,323.0,35.0,212.0,275.0,0.902,0.54,0.754,0.31
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,Ibk,SMOTE,BEST_FIRST,NONE,578.0,228.0,19.0,20.0,0.717,0.967,0.729,0.058
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,RandomForest,SMOTE,BEST_FIRST,NONE,602.0,52.0,120.0,72.0,0.92,0.893,0.884,0.566
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,NaiveBayes,SMOTE,BEST_FIRST,NONE,575.0,68.0,104.0,99.0,0.894,0.853,0.763,0.429
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,Ibk,SMOTE,BEST_FIRST,NONE,604.0,143.0,29.0,70.0,0.809,0.896,0.743,0.077
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,RandomForest,SMOTE,BEST_FIRST,NONE,1201.0,662.0,673.0,301.0,0.645,0.8,0.756,0.308
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,NaiveBayes,SMOTE,BEST_FIRST,NONE,900.0,210.0,1125.0,602.0,0.811,0.599,0.782,0.435
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,Ibk,SMOTE,BEST_FIRST,NONE,1138.0,704.0,631.0,364.0,0.618,0.758,0.635,0.234
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,RandomForest,SMOTE,BEST_FIRST,NONE,371.0,69.0,160.0,168.0,0.843,0.688,0.758,0.344
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,NaiveBayes,SMOTE,BEST_FIRST,NONE,293.0,35.0,194.0,246.0,0.893,0.544,0.729,0.309
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,Ibk,SMOTE,BEST_FIRST,NONE,516.0,221.0,8.0,23.0,0.7,0.957,0.713,-0.01
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,RandomForest,SMOTE,BEST_FIRST,NONE,570.0,105.0,223.0,178.0,0.844,0.762,0.806,0.416
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,NaiveBayes,SMOTE,BEST_FIRST,NONE,567.0,136.0,192.0,181.0,0.807,0.758,0.775,0.331
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,Ibk,SMOTE,BEST_FIRST,NONE,696.0,272.0,56.0,52.0,0.719,0.93,0.742,0.125
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,543.0,194.0,27.0,3.0,0.737,0.995,0.558,0.157
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,468.0,166.0,55.0,78.0,0.738,0.857,0.553,0.12
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,353.0,59.0,162.0,193.0,0.857,0.647,0.69,0.322
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,541.0,144.0,5.0,9.0,0.79,0.984,0.509,0.026
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,301.0,17.0,132.0,249.0,0.947,0.547,0.717,0.276
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,380.0,44.0,105.0,170.0,0.896,0.691,0.698,0.302
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,399.0,109.0,2.0,1.0,0.785,0.998,0.508,0.024
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,400.0,111.0,0.0,0.0,0.783,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,368.0,85.0,26.0,32.0,0.812,0.92,0.577,0.186
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,431.0,114.0,2.0,0.0,0.791,1.0,0.509,0.027
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,431.0,116.0,0.0,0.0,0.788,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,413.0,99.0,17.0,18.0,0.807,0.958,0.552,0.141
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1037.0,108.0,1.0,28.0,0.906,0.974,0.491,-0.026
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1065.0,109.0,0.0,0.0,0.907,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,932.0,96.0,13.0,133.0,0.907,0.875,0.497,-0.005
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,466.0,133.0,0.0,0.0,0.778,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,466.0,133.0,0.0,0.0,0.778,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,454.0,116.0,17.0,12.0,0.796,0.974,0.551,0.142
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1274.0,158.0,2.0,1.0,0.89,0.999,0.506,0.021
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1275.0,160.0,0.0,0.0,0.889,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1185.0,125.0,35.0,90.0,0.905,0.929,0.574,0.164
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,629.0,97.0,2.0,0.0,0.866,1.0,0.51,0.034
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,629.0,99.0,0.0,0.0,0.864,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,618.0,86.0,13.0,11.0,0.878,0.983,0.557,0.167
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1448.0,904.0,5.0,1.0,0.616,0.999,0.502,0.006
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1449.0,909.0,0.0,0.0,0.615,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1369.0,820.0,89.0,80.0,0.625,0.945,0.521,0.05
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,963.0,184.0,2.0,0.0,0.84,1.0,0.505,0.018
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,963.0,186.0,0.0,0.0,0.838,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,897.0,174.0,12.0,66.0,0.838,0.931,0.498,-0.005
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1415.0,640.0,13.0,1.0,0.689,0.999,0.51,0.026
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1416.0,653.0,0.0,0.0,0.684,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1287.0,453.0,200.0,129.0,0.74,0.909,0.608,0.248
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,487.0,182.0,0.0,0.0,0.728,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,487.0,182.0,0.0,0.0,0.728,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,469.0,171.0,11.0,18.0,0.733,0.963,0.512,0.032
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,544.0,207.0,0.0,0.0,0.724,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,544.0,207.0,0.0,0.0,0.724,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,536.0,192.0,15.0,8.0,0.736,0.985,0.529,0.08
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,486.0,203.0,4.0,0.0,0.705,1.0,0.51,0.027
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,486.0,207.0,0.0,0.0,0.701,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,479.0,186.0,21.0,7.0,0.72,0.986,0.544,0.116
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,598.0,246.0,1.0,0.0,0.709,1.0,0.502,0.006
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,598.0,247.0,0.0,0.0,0.708,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,15,0.513,0.78,0.708,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,587.0,229.0,18.0,11.0,0.719,0.982,0.527,0.074
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,673.0,171.0,1.0,1.0,0.797,0.999,0.502,0.007
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,674.0,172.0,0.0,0.0,0.797,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,16,0.529,0.78,0.797,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,614.0,144.0,28.0,60.0,0.81,0.911,0.537,0.09
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1493.0,1299.0,36.0,9.0,0.535,0.994,0.51,0.022
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1502.0,1335.0,0.0,0.0,0.529,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,17,0.559,0.786,0.529,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,1225.0,799.0,536.0,277.0,0.605,0.816,0.609,0.222
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,538.0,228.0,1.0,1.0,0.702,0.998,0.501,0.004
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,539.0,229.0,0.0,0.0,0.702,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,18,0.683,0.741,0.702,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,522.0,222.0,7.0,17.0,0.702,0.968,0.5,-0.001
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,RandomForest,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,747.0,323.0,5.0,1.0,0.698,0.999,0.507,0.019
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,NaiveBayes,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,748.0,328.0,0.0,0.0,0.695,1.0,0.5,0.0
openjpaProportion_without_duplicated_lines,19,0.695,0.743,0.695,Ibk,NONE,BEST_FIRST,SENSITIVE_THRESHOLD,714.0,276.0,52.0,34.0,0.721,0.955,0.557,0.143
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,531.0,193.0,28.0,15.0,0.733,0.973,0.55,0.131
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,253.0,40.0,181.0,293.0,0.863,0.463,0.641,0.211
openjpaProportion_without_duplicated_lines,1,0.041,0.664,0.712,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,388.0,88.0,133.0,158.0,0.815,0.711,0.656,0.286
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,527.0,142.0,7.0,23.0,0.788,0.958,0.503,0.007
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,170.0,5.0,144.0,380.0,0.971,0.309,0.638,0.144
openjpaProportion_without_duplicated_lines,2,0.077,0.686,0.787,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,388.0,102.0,47.0,162.0,0.792,0.705,0.51,0.018
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,361.0,74.0,37.0,39.0,0.83,0.902,0.618,0.266
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,244.0,13.0,98.0,156.0,0.949,0.61,0.746,0.336
openjpaProportion_without_duplicated_lines,3,0.109,0.716,0.783,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,329.0,63.0,48.0,71.0,0.839,0.823,0.627,0.248
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,403.0,80.0,36.0,28.0,0.834,0.935,0.623,0.293
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,310.0,30.0,86.0,121.0,0.912,0.719,0.73,0.358
openjpaProportion_without_duplicated_lines,4,0.12,0.737,0.788,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,384.0,70.0,46.0,47.0,0.846,0.891,0.644,0.31
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,995.0,82.0,27.0,70.0,0.924,0.934,0.591,0.191
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,466.0,25.0,84.0,599.0,0.949,0.438,0.604,0.062
openjpaProportion_without_duplicated_lines,5,0.131,0.753,0.907,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,888.0,78.0,31.0,177.0,0.919,0.834,0.559,0.084
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,450.0,116.0,17.0,16.0,0.795,0.966,0.547,0.128
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,363.0,62.0,71.0,103.0,0.854,0.779,0.656,0.282
openjpaProportion_without_duplicated_lines,6,0.172,0.805,0.778,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,443.0,109.0,24.0,23.0,0.803,0.951,0.566,0.17
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,1244.0,130.0,30.0,31.0,0.905,0.976,0.582,0.224
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,1198.0,122.0,38.0,77.0,0.908,0.94,0.589,0.202
openjpaProportion_without_duplicated_lines,7,0.187,0.809,0.889,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,1157.0,100.0,60.0,118.0,0.92,0.907,0.641,0.269
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,599.0,65.0,34.0,30.0,0.902,0.952,0.648,0.347
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,478.0,25.0,74.0,151.0,0.95,0.76,0.754,0.33
openjpaProportion_without_duplicated_lines,8,0.243,0.838,0.864,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,594.0,65.0,34.0,35.0,0.901,0.944,0.644,0.33
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,1423.0,861.0,48.0,26.0,0.623,0.982,0.517,0.042
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,1089.0,406.0,503.0,360.0,0.728,0.752,0.652,0.308
openjpaProportion_without_duplicated_lines,9,0.259,0.846,0.615,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,1350.0,796.0,113.0,99.0,0.629,0.932,0.528,0.065
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,929.0,162.0,24.0,34.0,0.852,0.965,0.547,0.13
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,814.0,84.0,102.0,149.0,0.906,0.845,0.697,0.345
openjpaProportion_without_duplicated_lines,10,0.358,0.782,0.838,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,873.0,154.0,32.0,90.0,0.85,0.907,0.539,0.091
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,1383.0,571.0,82.0,33.0,0.708,0.977,0.551,0.131
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,996.0,120.0,533.0,420.0,0.892,0.703,0.76,0.462
openjpaProportion_without_duplicated_lines,11,0.4,0.795,0.684,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,1255.0,413.0,240.0,161.0,0.752,0.886,0.627,0.283
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,448.0,151.0,31.0,39.0,0.748,0.92,0.545,0.112
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,352.0,52.0,130.0,135.0,0.871,0.723,0.719,0.382
openjpaProportion_without_duplicated_lines,12,0.484,0.78,0.728,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,439.0,141.0,41.0,48.0,0.757,0.901,0.563,0.151
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,511.0,172.0,35.0,33.0,0.748,0.939,0.554,0.137
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,407.0,74.0,133.0,137.0,0.846,0.748,0.695,0.357
openjpaProportion_without_duplicated_lines,13,0.497,0.781,0.724,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,499.0,158.0,49.0,45.0,0.76,0.917,0.577,0.185
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,447.0,159.0,48.0,39.0,0.738,0.92,0.576,0.182
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,344.0,61.0,146.0,142.0,0.849,0.708,0.707,0.371
openjpaProportion_without_duplicated_lines,14,0.506,0.78,0.701,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,442.0,149.0,58.0,44.0,0.748,0.909,0.595,0.222
