Version,File Name,LOC,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,Age,Buggy
23,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/PrometheusTextFormatUtil.java,91,0,0,0,0,0,0,0,0,No
23,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/SimpleGauge.java,11,0,0,0,0,0,0,0,0,No
23,bookkeeper-stats-providers/prometheus-metrics-provider/src/test/java/org/apache/bookkeeper/stats/prometheus/TestPrometheusFormatter.java,117,0,0,0,0,0,0,0,0,No
23,tools/ledger/src/test/java/org/apache/bookkeeper/tools/cli/commands/bookie/LastMarkCommandTest.java,78,1,0,1,114,114,114,114,49,No
23,tools/ledger/src/test/java/org/apache/bookkeeper/tools/cli/commands/client/SimpleTestCommandTest.java,56,1,0,1,89,89,89,89,49,No
23,tools/ledger/src/test/java/org/apache/bookkeeper/tools/cli/commands/bookies/ListBookiesCommandTest.java,148,1,0,1,198,198,198,198,49,No
23,tools/ledger/src/test/java/org/apache/bookkeeper/tools/cli/helpers/BookieCommandTestBase.java,36,1,0,1,64,64,64,64,49,No
23,tools/ledger/src/test/java/org/apache/bookkeeper/tools/cli/helpers/ClientCommandTest.java,57,1,0,1,86,86,86,86,49,No
23,tools/ledger/src/test/java/org/apache/bookkeeper/tools/cli/helpers/ClientCommandTestBase.java,52,1,0,1,80,80,80,80,49,No
23,tools/ledger/src/test/java/org/apache/bookkeeper/tools/cli/helpers/CommandTestBase.java,14,1,0,1,40,40,40,40,49,No
23,tools/ledger/src/test/java/org/apache/bookkeeper/tools/cli/helpers/DiscoveryCommandTest.java,72,1,0,1,104,104,104,104,49,No
23,tools/ledger/src/test/java/org/apache/bookkeeper/tools/cli/helpers/DiscoveryCommandTestBase.java,27,1,0,1,57,57,57,57,49,No
23,circe-checksum/src/main/java/com/scurrilous/circe/CommonHashes.java,52,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/Hash.java,6,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/HashParameters.java,4,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/HashProvider.java,10,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/HashProviders.java,57,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/HashSupport.java,57,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/Hashes.java,35,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/IncrementalIntHash.java,8,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/IncrementalLongHash.java,8,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/StatefulHash.java,17,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/StatefulIntHash.java,4,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/StatefulLongHash.java,4,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/StatelessHash.java,4,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/StatelessIntHash.java,10,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/StatelessLongHash.java,10,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/checksum/Crc32cIntChecksum.java,44,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/checksum/Crc32cLongChecksum.java,50,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/checksum/Crc32cSse42Provider.java,34,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/crc/AbstractIntCrc.java,36,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/crc/AbstractLongCrc.java,36,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/crc/JavaCrc32.java,68,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/crc/NormalByteCrc.java,23,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/crc/NormalIntCrc.java,24,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/crc/NormalLongCrc.java,24,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/crc/ReflectedIntCrc.java,24,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/crc/ReflectedLongCrc.java,24,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/crc/Sse42Crc32C.java,82,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/crc/StandardCrcProvider.java,54,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/AbstractHashProvider.java,104,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/AbstractIncrementalIntHash.java,64,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/AbstractIncrementalLongHash.java,64,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/AbstractStatefulHash.java,82,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/AbstractStatelessIntHash.java,42,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/AbstractStatelessLongHash.java,42,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/DirectByteBufferAccess.java,5,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/DirectByteBufferAccessLoader.java,17,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/HashCache.java,11,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/HashCacheLoader.java,20,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/IncrementalIntStatefulHash.java,60,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/IncrementalLongStatefulHash.java,60,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/IntStatefulLongHash.java,63,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/impl/IntStatelessLongHash.java,43,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/params/CrcParameters.java,79,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/params/MurmurHash3Parameters.java,23,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/params/MurmurHash3Variant.java,13,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/params/SimpleHashParameters.java,33,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/main/java/com/scurrilous/circe/params/SipHash24Parameters.java,23,0,0,0,0,0,0,0,0,No
23,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/impl/NativeUtils.java,43,2,0,1,95,86,89,86,55,No
23,circe-checksum/src/test/java/com/scurrilous/circe/CommonHashesTest.java,21,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/test/java/com/scurrilous/circe/checksum/ChecksumTest.java,91,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/test/java/com/scurrilous/circe/crc/CRCProvidersTest.java,63,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/test/java/com/scurrilous/circe/crc/CRCTest.java,142,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/test/java/com/scurrilous/circe/impl/AbstractIncrementalIntHashTest.java,96,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/test/java/com/scurrilous/circe/impl/AbstractIncrementalLongHashTest.java,97,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/test/java/com/scurrilous/circe/impl/AbstractStatefulHashTest.java,120,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/test/java/com/scurrilous/circe/impl/AbstractStatelessIntHashTest.java,51,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/test/java/com/scurrilous/circe/impl/AbstractStatelessLongHashTest.java,53,0,0,0,0,0,0,0,0,No
23,circe-checksum/src/test/java/com/scurrilous/circe/utils/NativeUtilsTests.java,20,0,0,0,0,0,0,0,0,No
23,microbenchmarks/src/main/java/org/apache/bookkeeper/common/OrderedExecutorBenchmark.java,51,0,0,0,0,0,0,0,0,No
23,microbenchmarks/src/main/java/org/apache/bookkeeper/proto/checksum/DigestTypeBenchmark.java,118,1,0,1,4,4,1,1,56,No
23,microbenchmarks/src/main/java/org/apache/bookkeeper/stats/StatsLoggerBenchmark.java,63,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/StorageClient.java,16,1,0,1,32,32,32,32,54,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/exceptions/ApiException.java,12,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTable.java,7,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTableBase.java,43,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTableReadView.java,87,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/PTableWriteView.java,237,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/Table.java,7,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/TableReadView.java,69,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/TableWriteView.java,222,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/Txn.java,11,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/exceptions/KvApiException.java,20,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/CompareOpImpl.java,47,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/DeleteOpImpl.java,42,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/IncrementOpImpl.java,48,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/OpFactoryImpl.java,134,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/PutOpImpl.java,50,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/RangeOpImpl.java,42,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/TxnOpBuilderImpl.java,68,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/TxnOpImpl.java,56,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/DeleteOptionBuilderImpl.java,50,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/DeleteOptionImpl.java,35,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/IncrementOptionBuilderImpl.java,39,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/IncrementOptionImpl.java,32,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/OptionFactoryImpl.java,77,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/PutOptionBuilderImpl.java,39,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/PutOptionImpl.java,28,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/RangeOptionBuilderImpl.java,62,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/options/RangeOptionImpl.java,53,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/DeleteResultImpl.java,45,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/IncrementResultImpl.java,34,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/KeyValueFactory.java,16,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/KeyValueImpl.java,54,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/PutResultImpl.java,38,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/RangeResultImpl.java,49,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/ResultFactory.java,66,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/ResultImpl.java,44,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/TxnResultImpl.java,36,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/CompareOp.java,14,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/CompareResult.java,11,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/CompareTarget.java,7,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/DeleteOp.java,6,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/IncrementOp.java,11,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/Op.java,10,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/OpFactory.java,22,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/OpType.java,13,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/PutOp.java,11,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/RangeOp.java,10,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/TxnOp.java,7,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/TxnOpBuilder.java,7,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/Builder.java,4,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/DeleteOption.java,5,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/DeleteOptionBuilder.java,5,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/IncrementOption.java,4,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/IncrementOptionBuilder.java,4,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/OptionFactory.java,7,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/Options.java,168,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/PutOption.java,4,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/PutOptionBuilder.java,4,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/RangeOption.java,11,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/RangeOptionBuilder.java,11,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/DeleteResult.java,7,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/IncrementResult.java,4,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/KeyValue.java,12,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/PutResult.java,4,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/RangeResult.java,8,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/Result.java,10,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/TxnResult.java,6,0,0,0,0,0,0,0,0,No
23,stream/api/src/main/java/org/apache/bookkeeper/api/stream/Position.java,7,0,0,0,0,0,0,0,0,No
23,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/AdminCommand.java,39,1,0,1,65,65,65,65,53,No
23,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/namespace/CreateNamespaceCommand.java,48,1,0,1,81,81,81,81,53,No
23,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/table/GetCommand.java,63,1,0,1,98,98,98,98,53,No
23,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/table/IncrementCommand.java,41,1,0,1,74,74,74,74,53,No
23,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/table/PutCommand.java,41,1,0,1,74,74,74,74,53,No
23,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/StorageClientBuilder.java,52,1,0,1,14,14,9,9,54,No
23,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/StorageClientImpl.java,123,1,0,1,59,59,41,41,54,No
23,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/admin/StorageAdminClient.java,27,1,0,1,65,65,65,65,54,No
23,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/admin/StorageAdminClientImpl.java,89,1,0,1,21,21,2,2,54,No
23,stream/clients/java/all/src/test/java/org/apache/bookkeeper/clients/TestStorageClientBuilder.java,29,0,0,0,0,0,0,0,0,No
23,stream/clients/java/all/src/test/java/org/apache/bookkeeper/clients/admin/TestStorageAdminClientImpl.java,102,1,0,1,8,8,7,7,54,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/config/StorageClientSettings.java,37,1,0,1,22,22,22,22,54,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/ClientException.java,13,0,0,0,0,0,0,0,0,No
23,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/exceptions/InternalServerException.java,13,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/InvalidNamespaceNameException.java,7,0,0,0,0,0,0,0,0,No
23,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/exceptions/InvalidStreamNameException.java,10,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/NamespaceExistsException.java,7,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/NamespaceNotFoundException.java,7,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/StorageContainerException.java,13,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/StreamExistsException.java,7,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/StreamNotFoundException.java,7,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/channel/StorageServerChannel.java,142,1,0,1,46,46,36,36,54,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/channel/StorageServerChannelManager.java,126,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerChannel.java,156,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerChannelFactory.java,5,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerChannelManager.java,49,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerInfo.java,20,0,0,0,0,0,0,0,0,No
23,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/sc/StorageContainerManager.java,5,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/LocationClientImpl.java,94,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/MetaRangeClientImpl.java,53,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/ProtocolInternalUtils.java,89,1,0,1,1,1,0,0,71,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/RootRangeClientImpl.java,190,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/StorageServerClientManagerImpl.java,121,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/StreamMetadataCache.java,33,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/HashStreamRanges.java,10,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/LocationClient.java,10,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/MetaRangeClient.java,7,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/RootRangeClient.java,20,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/StorageServerClientManager.java,13,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/StreamRanges.java,30,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/mr/MetaRangeRequestProcessor.java,53,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/routing/RangeRouter.java,76,1,0,1,6,6,4,4,71,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/ClientConstants.java,20,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/ClientResources.java,90,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/GrpcUtils.java,37,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/ListenableFutureRpcProcessor.java,98,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/RpcUtils.java,54,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/config/TestStorageClientSettings.java,27,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/grpc/GrpcClientTestBase.java,96,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/channel/TestStorageServerChannel.java,53,1,0,1,12,12,12,12,54,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/channel/TestStorageServerChannelManager.java,130,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/container/TestStorageContainerChannel.java,330,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/container/TestStorageContainerChannelManager.java,43,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/container/TestStorageContainerInfo.java,25,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/container/TestStorageContainerManager.java,85,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/RootRangeClientImplTestBase.java,156,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestLocationClientImpl.java,241,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestMetaRangeClientImpl.java,148,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestProtocolInternalUtils.java,194,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientCreateNamespaceRpc.java,121,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientCreateStreamRpc.java,126,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientDeleteNamespaceRpc.java,105,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientDeleteStreamRpc.java,107,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientGetNamespaceRpc.java,121,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientGetStreamByIdRpc.java,117,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestRootRangeClientGetStreamRpc.java,120,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestStorageServerClientManagerImpl.java,81,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/TestStreamMetadataCache.java,42,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/api/TestHashStreamRanges.java,28,0,0,0,0,0,0,0,0,No
23,stream/clients/java/base/src/test/java/org/apache/bookkeeper/clients/impl/internal/api/TestStreamRanges.java,89,0,0,0,0,0,0,0,0,No
23,stream/distributedlog/core/src/test/java/org/apache/distributedlog/net/TestNetUtils.java,45,0,0,0,0,0,0,0,0,No
