Dataset,#TrainingRelease,%Training (data on training / total data),%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
bookkeeperProportion_without_duplicated_lines,6,0.032,0.872,0.712,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,89.0,36.0,0.0,0.0,0.712,1.0,0.512,0.0
bookkeeperProportion_without_duplicated_lines,6,0.032,0.872,0.712,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,89.0,36.0,0.0,0.0,0.712,1.0,0.524,0.0
bookkeeperProportion_without_duplicated_lines,6,0.032,0.872,0.712,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,89.0,36.0,0.0,0.0,0.712,1.0,0.525,0.0
bookkeeperProportion_without_duplicated_lines,7,0.04,0.837,0.7,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,56.0,23.0,1.0,0.0,0.709,1.0,0.517,0.057
bookkeeperProportion_without_duplicated_lines,7,0.04,0.837,0.7,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,49.0,19.0,5.0,7.0,0.721,0.875,0.624,0.097
bookkeeperProportion_without_duplicated_lines,7,0.04,0.837,0.7,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,54.0,21.0,3.0,2.0,0.72,0.964,0.422,0.115
bookkeeperProportion_without_duplicated_lines,8,0.046,0.821,0.709,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,73.0,28.0,4.0,5.0,0.723,0.936,0.486,0.077
bookkeeperProportion_without_duplicated_lines,8,0.046,0.821,0.709,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,32.0,78.0,NaN,0.0,0.555,0.0
bookkeeperProportion_without_duplicated_lines,8,0.046,0.821,0.709,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,72.0,28.0,4.0,6.0,0.72,0.923,0.559,0.06
bookkeeperProportion_without_duplicated_lines,9,0.054,0.804,0.951,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,56.0,3.0,0.0,2.0,0.949,0.966,0.448,-0.041
bookkeeperProportion_without_duplicated_lines,9,0.054,0.804,0.951,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,14.0,0.0,3.0,44.0,1.0,0.241,0.75,0.03
bookkeeperProportion_without_duplicated_lines,9,0.054,0.804,0.951,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,57.0,3.0,0.0,1.0,0.95,0.983,0.575,-0.025
bookkeeperProportion_without_duplicated_lines,10,0.058,0.815,0.88,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,73.0,10.0,0.0,0.0,0.88,1.0,0.692,0.0
bookkeeperProportion_without_duplicated_lines,10,0.058,0.815,0.88,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,60.0,1.0,9.0,13.0,0.984,0.822,0.851,0.476
bookkeeperProportion_without_duplicated_lines,10,0.058,0.815,0.88,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,73.0,10.0,0.0,0.0,0.88,1.0,0.627,0.0
bookkeeperProportion_without_duplicated_lines,11,0.064,0.821,0.602,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,145.0,91.0,6.0,2.0,0.614,0.986,0.55,0.057
bookkeeperProportion_without_duplicated_lines,11,0.064,0.821,0.602,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,138.0,84.0,13.0,9.0,0.622,0.939,0.42,0.084
bookkeeperProportion_without_duplicated_lines,11,0.064,0.821,0.602,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,145.0,91.0,6.0,2.0,0.614,0.986,0.492,0.057
bookkeeperProportion_without_duplicated_lines,12,0.081,0.775,0.497,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,1.0,5.0,82.0,85.0,0.167,0.012,0.451,-0.046
bookkeeperProportion_without_duplicated_lines,12,0.081,0.775,0.497,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,87.0,86.0,NaN,0.0,0.437,0.0
bookkeeperProportion_without_duplicated_lines,12,0.081,0.775,0.497,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,49.0,58.0,29.0,37.0,0.458,0.57,0.447,-0.097
bookkeeperProportion_without_duplicated_lines,13,0.093,0.738,0.441,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,50.0,48.0,42.0,21.0,0.51,0.704,0.635,0.164
bookkeeperProportion_without_duplicated_lines,13,0.093,0.738,0.441,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,90.0,71.0,NaN,0.0,0.67,0.0
bookkeeperProportion_without_duplicated_lines,13,0.093,0.738,0.441,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,49.0,44.0,46.0,22.0,0.527,0.69,0.609,0.195
bookkeeperProportion_without_duplicated_lines,14,0.105,0.706,0.434,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,54.0,48.0,46.0,18.0,0.529,0.75,0.63,0.228
bookkeeperProportion_without_duplicated_lines,14,0.105,0.706,0.434,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,94.0,72.0,NaN,0.0,0.576,0.0
bookkeeperProportion_without_duplicated_lines,14,0.105,0.706,0.434,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,54.0,51.0,43.0,18.0,0.514,0.75,0.605,0.197
bookkeeperProportion_without_duplicated_lines,15,0.116,0.679,0.392,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,56.0,66.0,38.0,11.0,0.459,0.836,0.66,0.176
bookkeeperProportion_without_duplicated_lines,15,0.116,0.679,0.392,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,104.0,67.0,NaN,0.0,0.345,0.0
bookkeeperProportion_without_duplicated_lines,15,0.116,0.679,0.392,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,56.0,64.0,40.0,11.0,0.467,0.836,0.607,0.193
bookkeeperProportion_without_duplicated_lines,16,0.128,0.652,0.359,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,41.0,54.0,53.0,19.0,0.432,0.683,0.622,0.158
bookkeeperProportion_without_duplicated_lines,16,0.128,0.652,0.359,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,107.0,60.0,NaN,0.0,0.279,0.0
bookkeeperProportion_without_duplicated_lines,16,0.128,0.652,0.359,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,45.0,51.0,56.0,15.0,0.469,0.75,0.649,0.242
bookkeeperProportion_without_duplicated_lines,17,0.14,0.627,0.313,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,19.0,19.0,36.0,6.0,0.5,0.76,0.765,0.363
bookkeeperProportion_without_duplicated_lines,17,0.14,0.627,0.313,NaiveBayes,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,55.0,25.0,NaN,0.0,0.708,0.0
bookkeeperProportion_without_duplicated_lines,17,0.14,0.627,0.313,Ibk,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,19.0,20.0,35.0,6.0,0.487,0.76,0.729,0.344
bookkeeperProportion_without_duplicated_lines,18,0.146,0.615,0.38,RandomForest,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,34.0,43.0,24.0,7.0,0.442,0.829,0.674,0.16
